MainID,n_obs,start,end,span,n_missing_years,n_zero,onset_year,censor_year,n_origins,n_pos,n_neg,first_origin,last_origin,event_in_eligible_window,TaxonName,TaxonomicClass,BiotopeType,Country,Continent,SamplingProtocol,SamplingUnits,SamplingEffort,SpatialDensity,Reliability,DatasetLength,SamplingFrequency,restricted,Notes,DataSourceID,LocationID,TaxonID,LongDD,LatDD
6221,17,1968,1984,17,0,0,,,0,0,0,,,False,Diarsia rubi,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10794,-1.5,54.0
6222,17,1968,1984,17,0,0,,,0,0,0,,,False,Xestia baja,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10795,-1.5,54.0
6223,17,1968,1984,17,0,0,,,0,0,0,,,False,Xestia sexstrigata,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10796,-1.5,54.0
6224,17,1968,1984,17,0,0,,,0,0,0,,,False,Ochropleura plecta,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10797,-1.5,54.0
6225,17,1968,1984,17,0,0,,,0,0,0,,,False,Eugnorisma depuncta,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10798,-1.5,54.0
6226,17,1968,1984,17,0,0,,,0,0,0,,,False,Xestia xanthographa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10799,-1.5,54.0
6227,17,1968,1984,17,0,0,,,0,0,0,,,False,Xestia agathina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10800,-1.5,54.0
6228,17,1968,1984,17,0,0,,,0,0,0,,,False,Xestia c-nigrum,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10801,-1.5,54.0
6229,17,1968,1984,17,0,0,,,0,0,0,,,False,Axylia putris,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10802,-1.5,54.0
6230,17,1968,1984,17,0,0,,,0,0,0,,,False,Paradiarsia glareosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10803,-1.5,54.0
6231,17,1968,1984,17,0,0,,,0,0,0,,,False,Xestia ditrapezium,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10804,-1.5,54.0
6232,17,1968,1984,17,0,0,,,0,0,0,,,False,Anaplectoides prasina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10805,-1.5,54.0
6233,17,1968,1984,17,0,0,,,0,0,0,,,False,Cerastis rubricosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10806,-1.5,54.0
6234,17,1968,1984,17,0,0,,,0,0,0,,,False,Noctua pronuba,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10807,-1.5,54.0
6235,17,1968,1984,17,0,0,,,0,0,0,,,False,Polia nebulosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10808,-1.5,54.0
6236,17,1968,1984,17,0,0,,,0,0,0,,,False,Naenia typica,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10809,-1.5,54.0
6237,17,1968,1984,17,0,0,,,0,0,0,,,False,Noctua fimbrista,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10810,-1.5,54.0
6238,17,1968,1984,17,0,0,,,0,0,0,,,False,Lacanobia oleracea,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10811,-1.5,54.0
6239,17,1968,1984,17,0,0,,,0,0,0,,,False,Noctua comes,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10812,-1.5,54.0
6240,17,1968,1984,17,0,0,,,0,0,0,,,False,Mamestra brassicae,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10813,-1.5,54.0
6241,17,1968,1984,17,0,0,,,0,0,0,,,False,Ceramica pisi,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10814,-1.5,54.0
6242,17,1968,1984,17,0,0,,,0,0,0,,,False,Noctua janthina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10815,-1.5,54.0
6243,17,1968,1984,17,0,0,,,0,0,0,,,False,Melanchra persicariae,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10816,-1.5,54.0
6244,17,1968,1984,17,0,0,,,0,0,0,,,False,Hada nana,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10817,-1.5,54.0
6245,17,1968,1984,17,0,0,,,0,0,0,,,False,Noctua interjecta Caliginosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10818,-1.5,54.0
6246,17,1968,1984,17,0,0,,,0,0,0,,,False,Polia bombycina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10819,-1.5,54.0
6247,17,1968,1984,17,0,0,,,0,0,0,,,False,Dicestra trifolii,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10820,-1.5,54.0
6248,17,1968,1984,17,0,0,,,0,0,0,,,False,Lacanobia suasa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10821,-1.5,54.0
6249,17,1968,1984,17,0,0,,,0,0,0,,,False,Hadena bicruris,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10822,-1.5,54.0
6250,17,1968,1984,17,0,0,,,0,0,0,,,False,Cerapteryx graminis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10823,-1.5,54.0
6251,17,1968,1984,17,0,0,,,0,0,0,,,False,Lacanobia thalassina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10824,-1.5,54.0
6252,17,1968,1984,17,0,0,,,0,0,0,,,False,Hadena rivularis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10825,-1.5,54.0
6253,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia gothica,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10826,-1.5,54.0
6254,17,1968,1984,17,0,0,,,0,0,0,,,False,Papestra biren,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10827,-1.5,54.0
6255,17,1968,1984,17,0,0,,,0,0,0,,,False,Hadena perplexa perplexa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10828,-1.5,54.0
6256,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia miniosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10829,-1.5,54.0
6257,17,1968,1984,17,0,0,,,0,0,0,,,False,Hecarata bicolorata,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10830,-1.5,54.0
6258,17,1968,1984,17,0,0,,,0,0,0,,,False,Tholera decimalis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10831,-1.5,54.0
6259,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia cruda,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,401,-1.5,54.0
6260,17,1968,1984,17,0,0,,,0,0,0,,,False,Hedena confusa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10833,-1.5,54.0
6261,17,1968,1984,17,0,0,,,0,0,0,,,False,Tholera cespitis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10834,-1.5,54.0
6262,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia stabillis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10835,-1.5,54.0
6263,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia populeti,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10836,-1.5,54.0
6264,17,1968,1984,17,0,0,,,0,0,0,,,False,Mythimna pallens,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10837,-1.5,54.0
6265,17,1968,1984,17,0,0,,,0,0,0,,,False,Stilbia anomala,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10838,-1.5,54.0
6266,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia incerta,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10839,-1.5,54.0
6267,17,1968,1984,17,0,0,,,0,0,0,,,False,Mythimna impura,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10840,-1.5,54.0
6268,17,1968,1984,17,0,0,,,0,0,0,,,False,Rhizedra lutosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10841,-1.5,54.0
6269,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia munda,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10842,-1.5,54.0
6270,17,1968,1984,17,0,0,,,0,0,0,,,False,Mythimna comma,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10843,-1.5,54.0
6271,17,1968,1984,17,0,0,,,0,0,0,,,False,Photedes pygmina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10844,-1.5,54.0
6272,17,1968,1984,17,0,0,,,0,0,0,,,False,Orthosia gracilis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10845,-1.5,54.0
6273,17,1968,1984,17,0,0,,,0,0,0,,,False,Mythimna ferrago,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10846,-1.5,54.0
6274,17,1968,1984,17,0,0,,,0,0,0,,,False,Charanyca trigrammica,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10847,-1.5,54.0
6276,17,1968,1984,17,0,0,,,0,0,0,,,False,Mythimna conigera,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10849,-1.5,54.0
6277,17,1968,1984,17,0,0,,,0,0,0,,,False,Caradrina morpheus,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10850,-1.5,54.0
6278,17,1968,1984,17,0,0,,,0,0,0,,,False,Hoplodrina alsines,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10851,-1.5,54.0
6279,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea monoglypha,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10852,-1.5,54.0
6280,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea scolopacina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10853,-1.5,54.0
6281,17,1968,1984,17,0,0,,,0,0,0,,,False,Hoplodrina blanda,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10854,-1.5,54.0
6282,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea creneta,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10855,-1.5,54.0
6283,17,1968,1984,17,0,0,,,0,0,0,,,False,Mesapamea secalis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10856,-1.5,54.0
6284,17,1968,1984,17,0,0,,,0,0,0,,,False,Hoplodrina ambigua,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10857,-1.5,54.0
6285,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea sordens,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10858,-1.5,54.0
6286,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea ophiogramma,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10859,-1.5,54.0
6287,17,1968,1984,17,0,0,,,0,0,0,,,False,Caradrina clavipalpis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10860,-1.5,54.0
6288,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea anceps,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10861,-1.5,54.0
6289,17,1968,1984,17,0,0,,,0,0,0,,,False,Enargia ypsillon,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10862,-1.5,54.0
6290,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea lithoxylaea,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10863,-1.5,54.0
6291,17,1968,1984,17,0,0,,,0,0,0,,,False,Apamea remissa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10864,-1.5,54.0
6292,17,1968,1984,17,0,0,,,0,0,0,,,False,Eremobia ochroleuca,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10865,-1.5,54.0
6293,17,1968,1984,17,0,0,,,0,0,0,,,False,Oligia fasciuncula,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10866,-1.5,54.0
6294,17,1968,1984,17,0,0,,,0,0,0,,,False,Phlogophora meticulosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10867,-1.5,54.0
6295,17,1968,1984,17,0,0,,,0,0,0,,,False,Hydraecia micacea,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10868,-1.5,54.0
6296,17,1968,1984,17,0,0,,,0,0,0,,,False,Mesoligia literosa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10869,-1.5,54.0
6297,17,1968,1984,17,0,0,,,0,0,0,,,False,Thalpophila matura,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10870,-1.5,54.0
6298,17,1968,1984,17,0,0,,,0,0,0,,,False,Gortyna flavago,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10871,-1.5,54.0
6299,17,1968,1984,17,0,0,,,0,0,0,,,False,Mesologia furuncula,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10872,-1.5,54.0
6300,17,1968,1984,17,0,0,,,0,0,0,,,False,Photedes minina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10873,-1.5,54.0
6301,17,1968,1984,17,0,0,,,0,0,0,,,False,Cosmia pyralina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10874,-1.5,54.0
6303,17,1968,1984,17,0,0,,,0,0,0,,,False,Celaena hawthorthii,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10876,-1.5,54.0
6304,17,1968,1984,17,0,0,,,0,0,0,,,False,Cosmia affinis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10877,-1.5,54.0
6305,17,1968,1984,17,0,0,,,0,0,0,,,False,Euplexia lucipara,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10878,-1.5,54.0
6306,17,1968,1984,17,0,0,,,0,0,0,,,False,Celsene leucostigme leucostigme,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10879,-1.5,54.0
6307,17,1968,1984,17,0,0,,,0,0,0,,,False,Cosmia trapezina,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,402,-1.5,54.0
6308,17,1968,1984,17,0,0,,,0,0,0,,,False,Ipimorpha subtusa,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10881,-1.5,54.0
6309,17,1968,1984,17,0,0,,,0,0,0,,,False,Acronicta rumicis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10882,-1.5,54.0
6310,17,1968,1984,17,0,0,,,0,0,0,,,False,Xylocampa areola,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10883,-1.5,54.0
6311,17,1968,1984,17,0,0,,,0,0,0,,,False,Amphipyra tragopagonis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10884,-1.5,54.0
6312,17,1968,1984,17,0,0,,,0,0,0,,,False,Craniophora ligustri,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10885,-1.5,54.0
6313,17,1968,1984,17,0,0,,,0,0,0,,,False,Brachionycha sphinx,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10886,-1.5,54.0
6314,17,1968,1984,17,0,0,,,0,0,0,,,False,Rusina ferruginea,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10887,-1.5,54.0
6315,17,1968,1984,17,0,0,,,0,0,0,,,False,Cucullia umbratica,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10888,-1.5,54.0
6316,17,1968,1984,17,0,0,,,0,0,0,,,False,Brachylomia viminalis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10889,-1.5,54.0
6317,17,1968,1984,17,0,0,,,0,0,0,,,False,Cryphia domestica,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10890,-1.5,54.0
6318,17,1968,1984,17,0,0,,,0,0,0,,,False,Lithophane ornitopus lactipennis,Insecta,Unspecified habitat or no information,United Kingdom,Europe,Count,Trapped Adults,Sample,None,2.0,17.0,1.0,False,None,309,367,10891,-1.5,54.0
